id,SalePrice
2735,132557.89259750402
2736,135628.01673306676
2737,121959.65485654006
2738,139117.21633706684
2739,158235.8975873005
2740,135732.48186197155
2741,146067.4321080718
2742,153660.15852223782
2743,155111.23023725854
2744,163101.72788732464
2745,140213.56624667783
2746,137851.59773997203
2747,153549.03742968768
2748,127470.81855840766
2749,128576.50778694768
2750,127949.68386809084
2751,135453.11523778303
2752,204291.0084304399
2753,146292.20687082422
2754,205225.43199290565
2755,135747.76130783037
2756,96571.6147340739
2757,72533.28658145756
2758,87057.96401017767
2759,164434.25021823362
2760,121089.66659740786
2761,140997.9622959029
2762,143794.38373792393
2763,184586.74727545114
2764,152476.05803233208
2765,292650.06482485344
2766,126861.23590599
2767,87144.200663968
2768,131146.79407364078
2769,133306.00536953023
2770,142795.45736589126
2771,106254.57409362539
2772,110839.43056254771
2773,164997.20222388668
2774,140787.0904392848
2775,117425.00159906813
2776,143908.8763972029
2777,146911.07316109064
2778,105530.5581324616
2779,122959.79943319906
2780,97275.69104129962
2781,97776.66026239932
2782,95632.13736795344
2783,98724.32996183915
2784,122255.78719800749
2785,136764.41379255394
2786,69335.96598963087
2787,125874.86457380769
2788,74936.5970159987
2789,174837.71373094103
2790,94373.2724022826
2791,111168.44852072497
2792,53070.470453131034
2793,155517.56183911854
2794,99643.9548567968
2795,120088.38421455903
2796,99416.41616798082
2797,195795.5759966581
2798,107439.78253945417
2799,117698.39645354141
2800,69327.2804662612
2801,112217.44989480771
2802,129013.43469188706
2803,168504.13497953094
2804,130136.74127201215
2805,99501.83616650359
2806,84154.22980501472
2807,160806.5789203406
2808,146182.6491975936
2809,130901.79939481762
2810,124437.80854207152
2811,159706.93839715765
2812,168432.94848266954
2813,156218.03853256733
2814,161071.98005060953
2815,98234.43097992879
2816,236760.36982697665
2817,154822.86410320102
2818,130528.37801308339
2819,165558.16223098087
2820,135475.40461839945
2821,106164.600395002
2822,197000.17718502105
2823,308538.3548768449
2824,165543.3240821246
2825,148633.05872013408
2826,129714.76054381755
2827,138539.48105354467
2828,210851.4663188559
2829,213320.9287323163
2830,226985.90335338455
2831,177358.49639754993
2832,239521.20817822302
2833,303346.35670200596
2834,219939.31492791083
2835,226226.90655014748
2836,191155.8008079003
2837,156463.25894135726
2838,150581.42531529441
2839,172800.93842398195
2840,204476.53770582945
2841,205768.1128875349
2842,230800.35226625644
2843,148330.04694718326
2844,171446.9528374119
2845,127234.43555961472
2846,208964.27664582036
2847,208650.5639225108
2848,218034.92361203497
2849,196946.28978998706
2850,281850.98765603895
2851,215189.88628176998
2852,241536.57491806243
2853,234659.71313023125
2854,137807.88732653603
2855,199455.78358652713
2856,199936.8295455773
2857,190254.2017378142
2858,205377.3087538408
2859,107450.67068723211
2860,121560.89043310045
2861,123972.66227332085
2862,185792.1278349902
2863,128320.91691125461
2864,240366.13055507414
2865,142241.7603944104
2866,142168.4657608873
2867,98114.40119992686
2868,94237.22789872163
2869,98794.83399418418
2870,119524.20322417928
2871,85119.97305766525
2872,51546.92755213831
2873,96842.09582715783
2874,138820.43348656088
2875,113281.53908919169
2876,164568.42726823202
2877,146213.7479275808
2878,164881.47768237715
2879,133733.09125056097
2880,104272.66730660449
2881,144018.07094155758
2882,175952.4042227327
2883,193568.10081465534
2884,201288.09950119248
2885,187001.25856211668
2886,229994.51576113803
2887,100058.02776551824
2888,142277.264565552
2889,58604.77449938507
2890,81227.3656084289
2891,136516.9293706281
2892,43619.25977657153
2893,72398.78573905399
2894,55004.47811455001
2895,322092.4534403576
2896,278793.67968968546
2897,207396.69089073743
2898,151380.39615387132
2899,213893.7035393578
2900,158241.08635725564
2901,213093.69816266382
2902,182666.2825911697
2903,333197.17891763017
2904,348635.4200118365
2905,85777.42565170804
2906,196242.24016108282
2907,114310.97961507352
2908,129802.93127255968
2909,154779.06951802637
2910,78252.40241681281
2911,82917.15665396604
2912,148619.0267083305
2913,84136.44330470939
2914,80040.80716657199
2915,87474.1522628066
2916,85525.24317589645
2917,165806.22193844116
2918,118336.45019341544
2919,228721.5441365511
